gene_1,gene_2,a1,a2,a3,a4,a5,a6
Potri.018G045500,Potri.006G237400,1,0,0.84911,1,popSegDup_103,0.14298
Potri.018G045800,Potri.006G237200,1,0,0.80649,1,popSegDup_103,0.08181
Potri.018G046400,Potri.006G236600,1,0,0.8376,1,popSegDup_103,0.07926
Potri.018G046500,Potri.006G236700,1,0,0.84296,1,popSegDup_103,0.07514
Potri.018G046600,Potri.006G236500,1,0,0.85462,1,popSegDup_103,0.07242
Potri.018G046700,Potri.006G236400,1,0,0.79235,1,popSegDup_103,0.08495
Potri.018G046800,Potri.006G236300,1,0,0.69048,1,popSegDup_103,*
NaN,Potri.003G039900,1,0,0.73884,1,popSegDup_104,0.08847
Potri.001G196500,Potri.003G040900,1,0,0.6134,1,popSegDup_104,0.11622
Potri.001G196800,Potri.003G041000,1,0,0.85345,1,popSegDup_104,0.04906
Potri.001G197200,Potri.003G043200,1,0,0.96467,1,popSegDup_104,0.06258
Potri.001G197500,Potri.003G043300,1,0,0.83417,1,popSegDup_104,0.07394
Potri.001G197600,Potri.003G043500,1,0,0.88606,1,popSegDup_104,0.15976
Potri.001G197700,Potri.003G043600,1,0,0.81557,1,popSegDup_104,*
Potri.001G197900,Potri.003G043700,1,0,0.97558,1,popSegDup_104,0.09943
Potri.001G198000,Potri.003G043900,1,0,0.69554,1,popSegDup_104,0.10293
Potri.001G198100,Potri.003G044100,1,0,0.81606,1,popSegDup_104,0.07953
Potri.001G198700,Potri.003G044400,1,0,0.71698,1,popSegDup_104,*
Potri.011G139500,Potri.001G435500,1,0,0.8055,1,popSegDup_105,0.0546
Potri.011G139600,Potri.001G435700,1,0,0.90385,1,popSegDup_105,0.09553
Potri.011G139800,Potri.001G435900,1,0,0.61449,1,popSegDup_105,0.04213
Potri.011G139900,Potri.001G436100,1,0,0.86939,1,popSegDup_105,0.08266
Potri.011G140100,Potri.001G436300,1,0,0.81045,1,popSegDup_105,0.07708
Potri.011G140200,Potri.001G436400,1,0,0.71579,1,popSegDup_105,0.14649
Potri.011G140800,Potri.001G431400,1,0,0.70442,1,popSegDup_105,0.08531
Potri.011G142000,Potri.001G438300,1,0,0.83348,1,popSegDup_105,0.04428
Potri.011G142100,Potri.001G438400,1,0,0.77035,1,popSegDup_105,0.15923
Potri.011G142300,Potri.001G438800,1,0,0.76761,1,popSegDup_105,0.02
Potri.011G142700,Potri.001G439600,1,0,0.83333,1,popSegDup_105,0.10707
Potri.013G081800,Potri.019G055400,1,0,0.91311,1,popSegDup_106,0.08772
Potri.013G083400,NaN,1,0,0.93598,1,popSegDup_106,0.082
Potri.013G084500,Potri.019G055300,1,0,0.9011,1,popSegDup_106,0.12566
NaN,NaN,1,0,0.66245,1,popSegDup_106,0.16824
Potri.013G085000,Potri.019G054600,1,0,0.82732,1,popSegDup_106,0.08768
Potri.013G085500,Potri.019G054200,1,0,0.85182,1,popSegDup_106,0.0539
Potri.013G085600,Potri.019G053600,1,0,0.96588,1,popSegDup_106,0.09403
Potri.013G085700,Potri.019G053800,1,0,0.8892,1,popSegDup_106,0.07155
Potri.013G086400,Potri.019G053500,1,0,0.7906,1,popSegDup_106,0.20273
Potri.013G086600,Potri.019G053300,1,0,0.66856,1,popSegDup_106,0.02703
Potri.013G087000,Potri.019G052800,1,0,0.87749,1,popSegDup_106,0.22599
Potri.017G143200,Potri.004G079900,1,0,0.76126,1,popSegDup_107,0.11157
Potri.017G143100,Potri.004G079800,1,0,0.82686,1,popSegDup_107,0.10034
Potri.017G143000,Potri.004G079700,1,0,0.86013,1,popSegDup_107,0.15427
Potri.017G142700,Potri.004G079100,1,0,0.84986,1,popSegDup_107,0.11157
Potri.017G142400,Potri.004G078800,1,0,0.7181,1,popSegDup_107,0.18676
Potri.017G142300,Potri.004G078700,1,0,0.76952,1,popSegDup_107,0.06258
Potri.017G141100,Potri.004G078300,1,0,0.92163,1,popSegDup_107,0.11413
Potri.017G140900,Potri.004G078100,1,0,0.85342,1,popSegDup_107,0.07911
Potri.017G140800,Potri.004G078000,1,0,0.90566,1,popSegDup_107,0.18386
Potri.017G140500,Potri.004G077100,1,1,0.64864,1,popSegDup_107,0.15793
Potri.017G140500,NaN,1,1,0.66667,1,popSegDup_107,0.16212
Potri.018G047000,Potri.006G217100,1,0,0.8263,1,popSegDup_108,0.06956
Potri.018G047100,Potri.006G217200,1,0,0.83086,1,popSegDup_108,0.09645
Potri.018G047300,Potri.006G218200,1,0,0.73023,1,popSegDup_108,0.17969
Potri.018G047700,Potri.006G2189000,1,0,0.85714,1,popSegDup_108,0.11617
Potri.018G047800,NaN,1,0,0.70127,1,popSegDup_108,0.05609
Potri.018G048100,Potri.006G219800,1,0,0.6332,1,popSegDup_108,0.13413
Potri.018G048500,Potri.006G219600,1,0,0.84246,1,popSegDup_108,0.09836
Potri.018G048600,Potri.006G219500,1,0,0.93415,1,popSegDup_108,0.09909
Potri.018G048700,Potri.006G220900,1,0,0.71219,1,popSegDup_108,0.09787
Potri.018G049100,Potri.006G222100,1,0,0.9814,1,popSegDup_108,0.09237
Potri.002G252600,Potri.014G194700,1,0,0.91877,1,popSegDup_109,0.05744
Potri.002G253600,Potri.014G194600,1,0,0.66419,1,popSegDup_109,0.07358
Potri.002G254600,Potri.014G194300,1,0,0.77216,1,popSegDup_109,0.07971
Potri.002G254900,Potri.014G193800,1,0,0.85019,1,popSegDup_109,0.12235
Potri.002G255800,Potri.014G193400,1,0,0.63344,1,popSegDup_109,0.05955
Potri.002G255900,Potri.014G193300,1,0,0.84,1,popSegDup_109,0.11479
Potri.002G257000,Potri.014G192900,1,0,0.71728,1,popSegDup_109,0.13643
Potri.002G257100,Potri.014G192800,1,0,0.67702,1,popSegDup_109,0.12566
Potri.002G257200,NaN,1,0,0.8894,1,popSegDup_109,0.17415
Potri.002G257400,Potri.014G192500,1,0,0.74606,1,popSegDup_109,0.12808
Potri.001G440100,Potri.011G155700,1,0,0.61624,1,popSegDup_110,0.10034
Potri.001G440200,Potri.011G155600,1,0,0.81629,1,popSegDup_110,0.14384
Potri.001G440300,Potri.011G155400,1,0,0.90365,1,popSegDup_110,0.10408
Potri.001G440600,Potri.011G155200,1,0,0.94745,1,popSegDup_110,0.06956
Potri.001G442300,Potri.011G154900,1,0,0.78025,1,popSegDup_110,0.09836
Potri.001G442400,Potri.011G154800,1,0,0.79167,1,popSegDup_110,0.01613
Potri.001G442500,Potri.011G154700,1,0,0.80698,1,popSegDup_110,0.15508
Potri.001G442600,Potri.011G154600,1,0,0.85461,1,popSegDup_110,0.05832
Potri.001G442900,Potri.011G154000,1,0,0.65381,1,popSegDup_110,0.07155
Potri.001G446500,Potri.011G153600,1,0,0.62295,1,popSegDup_110,0.17314
Potri.014G180600,Potri.002G263600,1,0,0.68657,1,popSegDup_111,0.09488
Potri.014G180800,Potri.002G263200,1,0,0.95985,1,popSegDup_111,0.14576
Potri.014G180900,Potri.002G262900,1,0,0.83333,1,popSegDup_111,0.09116
Potri.014G181000,Potri.002G262700,1,0,0.8781,1,popSegDup_111,0.10679
Potri.014G181500,Potri.002G262400,1,0,0.92045,1,popSegDup_111,0.08531
Potri.014G182800,Potri.002G261800,1,1,0.67542,1,popSegDup_111,0.12307
Potri.014G183500,Potri.002G261800,1,1,0.60294,1,popSegDup_111,0.14546
Potri.014G183800,Potri.002G261800,1,1,0.67857,1,popSegDup_111,0.11045
Potri.014G196600,Potri.002G260100,1,0,0.68291,1,popSegDup_111,0.06727
Potri.014G195700,Potri.002G259600,1,0,0.92567,1,popSegDup_111,0.10523
Potri.014G195300,Potri.002G258600,1,0,0.66914,1,popSegDup_111,0.10034
Potri.009G012200,Potri.004G210600,1,0,0.71033,1,popSegDup_112,0.13882
Potri.009G0134000,Potri.004G210400,1,0,0.90926,1,popSegDup_112,0.04937
Potri.009G014100,Potri.004G211100,1,0,0.61478,1,popSegDup_112,0.20273
Potri.009G014400,Potri.004G211200,1,0,0.68277,1,popSegDup_112,0.07634
Potri.009G014500,Potri.004G211300,1,0,0.87458,1,popSegDup_112,0.12684
Potri.009G014600,Potri.004G211400,1,0,0.93151,1,popSegDup_112,0.08952
Potri.009G014700,Potri.004G211500,1,0,0.87759,1,popSegDup_112,0.06099
Potri.009G014800,Potri.004G211700,1,0,0.7878,1,popSegDup_112,0.07992
Potri.009G015000,Potri.004G210200,1,0,0.77545,1,popSegDup_112,0.05666
Potri.T106600.3,Potri.002G214000,1,0,0.76721,1,popSegDup_113,0.0722
NaN,NaN,1,0,0.74576,1,popSegDup_113,*
Potri.T106100.1,Potri.002G213600,1,0,0.82267,1,popSegDup_113,0.07808
Potri.T106000.1,Potri.002G213500,1,0,0.89331,1,popSegDup_113,0.10811
Potri.014G135800,Potri.002G213300,1,0,0.60421,1,popSegDup_113,0.0733
Potri.014G135900,Potri.002G213100,1,0,0.94904,1,popSegDup_113,0.0613
Potri.014G136600,Potri.002G212900,1,0,0.74033,1,popSegDup_113,0.23041
Potri.014G137000,Potri.002G212700,1,0,0.84145,1,popSegDup_113,0.04169
Potri.014G137100,Potri.002G212600,1,0,0.94118,1,popSegDup_113,0.15005
Potri.010G132300,NaN,1,0,0.82883,1,popSegDup_114,0.04831
Potri.010G132700,Potri.008G111200,1,0,0.96137,1,popSegDup_114,0.07362
Potri.010G133600,Potri.008G109600,1,0,0.78822,1,popSegDup_114,0.07421
Potri.010G133800,Potri.008G109900,1,0,0.9199,1,popSegDup_114,0.0679
Potri.010G134100,Potri.008G110300,1,0,0.91468,1,popSegDup_114,0.06461
Potri.010G134200,Potri.008G110400,1,0,0.6289,1,popSegDup_114,*
Potri.010G134400,Potri.008G110500,1,0,0.60233,1,popSegDup_114,0.05055
Potri.010G134500,Potri.008G110600,1,0,0.80818,1,popSegDup_114,0.07708
Potri.010G134600,Potri.008G110700,1,0,0.77677,1,popSegDup_114,0.08215
Potri.004G221700,Potri.003G010400,1,0,0.80556,1,popSegDup_115,0.09787
Potri.004G221800,Potri.003G010300,1,0,0.67152,1,popSegDup_115,0.11526
Potri.004G222500,Potri.003G009600,1,0,0.90533,1,popSegDup_115,0.07708
Potri.004G222600,Potri.003G009300,1,0,0.83229,1,popSegDup_115,0.05338
Potri.004G222800,Potri.003G009400,1,0,0.69151,1,popSegDup_115,0.04169
Potri.004G223300,Potri.003G009000,1,0,0.70021,1,popSegDup_115,0.21968
Potri.004G223400,Potri.003G008800,1,0,0.87023,1,popSegDup_115,0.09916
Potri.004G223500,Potri.003G008600,1,0,0.78481,1,popSegDup_115,0.12976
Potri.004G223800,Potri.003G008400,1,0,0.82039,1,popSegDup_115,0.0938
Potri.004G020400,Potri.011G025000,1,0,0.92566,1,popSegDup_116,0.07083
Potri.004G020500,Potri.011G025200,1,0,0.97111,1,popSegDup_116,0.06461
Potri.004G021000,Potri.011G025800,1,0,0.69903,1,popSegDup_116,0.13813
Potri.004G021100,Potri.011G026200,1,0,0.94817,1,popSegDup_116,0.18386
Potri.004G021300,Potri.011G026300,1,0,0.92617,1,popSegDup_116,*
Potri.004G021500,Potri.011G026600,1,0,0.74878,1,popSegDup_116,0.25039
Potri.004G023000,Potri.011G026900,1,0,0.7377,1,popSegDup_116,0.16045
Potri.004G023100,Potri.011G027300,1,0,0.82622,1,popSegDup_116,0.0733
Potri.004G023300,Potri.011G027400,1,0,0.76858,1,popSegDup_116,0.06829
Potri.015G079000,Potri.012G087400,1,0,0.69807,1,popSegDup_117,0.07634
NaN,NaN,1,0,0.73448,1,popSegDup_117,0.14384
Potri.015G079700,Potri.012G088600,1,0,0.83754,1,popSegDup_117,0.04882
Potri.015G080000,Potri.012G088400,1,0,0.8671,1,popSegDup_117,0.10756
Potri.015G080300,Potri.012G088300,1,0,0.78406,1,popSegDup_117,0.06042
Potri.015G080600,Potri.012G088200,1,0,0.9417,1,popSegDup_117,0.11058
Potri.015G080800,Potri.012G088100,1,0,0.82067,1,popSegDup_117,0.1177
Potri.015G080900,Potri.012G088000,1,0,0.61978,1,popSegDup_117,0.02273
Potri.015G081300,Potri.012G087700,1,0,0.69179,1,popSegDup_117,0.0995
Potri.002G238600,Potri.014G178300,1,0,0.70367,1,popSegDup_118,0.09619
Potri.002G238700,Potri.014G178200,1,0,0.65835,1,popSegDup_118,0.20273
Potri.002G238800,Potri.014G178100,1,0,0.89667,1,popSegDup_118,0.15619
Potri.002G238900,Potri.014G177800,1,0,0.86614,1,popSegDup_118,0.13235
Potri.002G239000,Potri.014G177100,1,0,0.88615,1,popSegDup_118,0.05133
Potri.002G239500,Potri.014G176000,1,0,0.69036,1,popSegDup_118,0.08718
Potri.002G239700,Potri.014G175600,1,0,0.77729,1,popSegDup_118,0.09361
Potri.002G239900,Potri.014G175200,1,0,0.89719,1,popSegDup_118,0.09868
Potri.002G240100,Potri.014G174800,1,0,0.87987,1,popSegDup_118,0.10034
Potri.016G045000,Potri.006G193000,1,0,0.76558,1,popSegDup_119,0.07911
Potri.016G045300,Potri.006G192800,1,0,0.7744,1,popSegDup_119,0.06956
Potri.016G045500,Potri.006G192700,1,0,1,1,popSegDup_119,0.10205
Potri.016G045600,Potri.006G192600,1,0,0.9226,1,popSegDup_119,0.07229
Potri.016G045700,Potri.006G192500,1,0,0.63548,1,popSegDup_119,0.08353
Potri.016G045800,Potri.006G192400,1,0,0.851,1,popSegDup_119,0.07911
Potri.016G045900,Potri.006G192200,1,0,0.81319,1,popSegDup_119,0.13979
Potri.016G046200,Potri.006G192000,1,0,0.88323,1,popSegDup_119,0.12307
Potri.T110800.1,Potri.006G191800,1,0,0.73613,1,popSegDup_119,0.18974
Potri.001G150300,Potri.003G083900,1,0,0.90401,1,popSegDup_120,0.19221
Potri.001G150200,Potri.003G084200,1,0,0.95881,1,popSegDup_120,0.02223
Potri.001G149600,Potri.003G084900,1,0,0.85374,1,popSegDup_120,0.18386
Potri.001G149300,Potri.003G085100,1,0,1,1,popSegDup_120,0.18051
Potri.001G149100,Potri.003G085300,1,0,0.8028,1,popSegDup_120,0.08718
Potri.001G148900,Potri.003G085500,1,0,0.89283,1,popSegDup_120,0.04519
Potri.001G148700,Potri.003G085700,1,0,0.88415,1,popSegDup_120,0.03705
Potri.001G148600,Potri.003G085800,1,0,0.75728,1,popSegDup_120,0.1102
NaN,NaN,1,0,0.86066,2,popSegDup_120,0.09116
Potri.011G008100,Potri.004G007300,1,0,0.86634,1,popSegDup_121,0.09943
Potri.011G007900,Potri.004G007400,1,0,0.82994,1,popSegDup_121,0.10034
Potri.011G007800,Potri.004G007500,1,0,0.64107,1,popSegDup_121,0.07104
Potri.011G007600,Potri.004G007600,1,0,0.84541,1,popSegDup_121,0.11479
Potri.011G007400,Potri.004G007700,1,0,0.75,1,popSegDup_121,0.055
Potri.011G007100,Potri.004G008100,1,0,0.86207,1,popSegDup_121,0.1024
Potri.011G006800,Potri.004G009600,1,0,0.96104,1,popSegDup_121,0.0539
Potri.011G006300,NaN,1,0,0.62343,1,popSegDup_121,*
Potri.011G006100,Potri.004G010500,1,0,0.83912,1,popSegDup_121,0.05762
NaN,Potri.017G072100,1,0,0.69976,1,popSegDup_122,0.07353
NaN,Potri.017G072300,1,0,0.72266,1,popSegDup_122,0.11921
Potri.001G351300,Potri.017G072900,1,0,0.9204,1,popSegDup_122,0.08181
Potri.001G351200,Potri.017G076800,1,0,0.86062,1,popSegDup_122,0.06759
Potri.001G350400,Potri.017G073900,1,0,0.63717,1,popSegDup_122,0.08098
Potri.001G350300,Potri.017G073800,1,0,0.83979,1,popSegDup_122,0.10034
Potri.001G350000,Potri.017G074300,1,0,0.60835,1,popSegDup_122,0.09604
Potri.001G349900,Potri.017G074400,1,0,0.74513,1,popSegDup_122,0.04766
NaN,Potri.017G080700,1,0,0.61635,1,popSegDup_123,0.07155
Potri.004G128400,Potri.017G081300,1,0,0.93182,1,popSegDup_123,*
Potri.004G129000,Potri.017G077300,1,0,0.70425,1,popSegDup_123,0.49663
Potri.004G129400,Potri.017G079400,1,0,0.64393,1,popSegDup_123,0.15923
Potri.004G129700,Potri.017G080000,1,0,0.60944,1,popSegDup_123,0.64167
Potri.004G129800,Potri.017G076500,1,0,0.9016,2,popSegDup_123,0.08082
Potri.004G130300,Potri.017G075600,1,0,0.90838,2,popSegDup_123,0.07562
Potri.004G130400,Potri.017G075200,1,0,0.90818,2,popSegDup_123,0.12976
Potri.019G014300,Potri.013G044100,1,0,0.65888,1,popSegDup_124,0.15114
Potri.019G014200,Potri.013G044000,1,0,0.62597,1,popSegDup_124,0.17415
Potri.019G013800,Potri.013G043900,1,0,0.89345,1,popSegDup_124,0.11399
Potri.019G013100,Potri.013G043700,1,0,0.74307,1,popSegDup_124,0.11369
NaN,Potri.013G043600,1,0,0.7314,1,popSegDup_124,0.02942
Potri.019G012300,Potri.013G043500,1,0,0.81975,1,popSegDup_124,0.06226
Potri.019G012200,Potri.013G043400,1,0,0.64593,1,popSegDup_124,0.09448
Potri.019G012100,Potri.013G043300,1,0,0.93149,1,popSegDup_124,0.07001
Potri.004G080200,Potri.017G140000,1,0,0.77441,1,popSegDup_125,0.03752
Potri.004G080600,Potri.017G139800,1,0,0.88151,1,popSegDup_125,0.09502
Potri.004G081000,Potri.017G139500,1,0,0.79404,1,popSegDup_125,0.09448
Potri.004G081100,Potri.017G139300,1,0,0.80978,1,popSegDup_125,0.14384
Potri.004G081300,Potri.017G139100,1,0,0.87766,1,popSegDup_125,0.09877
Potri.004G081700,Potri.017G138600,1,0,0.86212,1,popSegDup_125,0.08531
Potri.004G082000,Potri.017G138400,1,0,0.91131,1,popSegDup_125,0.09221
Potri.004G082200,NaN,1,0,0.71685,1,popSegDup_125,0.10293
Potri.004G123500,Potri.017G091500,1,0,0.84233,2,popSegDup_126,0.12943
Potri.004G124500,Potri.017G090800,1,0,0.95264,1,popSegDup_126,0.09192
Potri.004G124600,Potri.017G090700,1,0,0.91322,1,popSegDup_126,0.11479
Potri.004G124800,Potri.017G090600,1,0,0.87868,1,popSegDup_126,0.07341
Potri.004G1250001,Potri.017G090300,1,0,0.95954,1,popSegDup_126,0.08181
Potri.004G125400,Potri.017G090000,1,0,0.85428,1,popSegDup_126,0.16824
Potri.004G125900,Potri.017G088900,1,0,0.6697,1,popSegDup_126,0.09529
Potri.004G126000,Potri.017G089000,1,0,0.77273,1,popSegDup_126,0.11157
Potri.004G228100,Potri.003G002400,1,0,0.84383,1,popSegDup_127,0.10293
Potri.004G228300,Potri.003G001500,1,0,0.86166,1,popSegDup_127,0.05089
Potri.004G228400,Potri.003G001400,1,0,0.8554,1,popSegDup_127,0.08999
Potri.004G228800,Potri.003G001000,1,0,0.73787,1,popSegDup_127,0.07964
Potri.004G228900,Potri.003G000900,1,0,0.66934,1,popSegDup_127,0.12815
Potri.004G229000,Potri.003G000800,1,0,0.89937,1,popSegDup_127,0.1214
Potri.004G229300,Potri.003G000500,1,0,0.90565,1,popSegDup_127,0.08437
Potri.004G229600,Potri.003G000400,1,0,0.72713,1,popSegDup_127,0.16543
NaN,Potri.013G094300,1,0,0.77831,1,popSegDup_128,0.21968
NaN,NaN,1,0,0.60571,1,popSegDup_128,0.10034
Potri.019G062900,Potri.013G093100,1,0,0.60399,1,popSegDup_128,0.18386
Potri.019G064000,Potri.013G091900,1,0,0.62898,1,popSegDup_128,0.0775
Potri.019G064100,Potri.013G091700,1,0,0.80827,1,popSegDup_128,0.04601
Potri.019G066000,Potri.013G092400,1,0,0.76688,1,popSegDup_128,0.16079
Potri.019G068100,Potri.013G096200,1,0,0.65548,1,popSegDup_128,0.23314
Potri.019G068400,Potri.013G094400,1,0,0.88448,1,popSegDup_128,0.09305
Potri.004G001000,Potri.011G023500,1,0,0.81311,1,popSegDup_129,0.08847
Potri.004G001300,Potri.T157700.1,1,0,0.96097,1,popSegDup_129,0.13413
Potri.004G001400,Potri.011G023300,1,0,0.60969,1,popSegDup_129,0.13191
Potri.004G001900,Potri.011G022800,1,0,0.92209,1,popSegDup_129,0.14015
Potri.004G002000,Potri.011G022600,1,0,0.82333,1,popSegDup_129,0.09052
Potri.004G002600,Potri.011G021800,1,0,0.77647,1,popSegDup_129,0.14384
Potri.004G002900,Potri.011G021000,1,0,0.83985,1,popSegDup_129,0.1009
Potri.004G003000,Potri.011G020900,1,0,0.92793,1,popSegDup_129,0.11479
Potri.014G138100,Potri.002G215900,1,0,0.90695,1,popSegDup_130,0.1031
Potri.014G138400,Potri.002G215600,1,0,0.7834,1,popSegDup_130,*
Potri.014G139500,Potri.002G215100,1,0,0.87659,1,popSegDup_130,0.11736
Potri.014G140500,NaN,1,0,0.8703,1,popSegDup_130,0.08718
Potri.014G140700,Potri.002G214700,1,0,0.99305,1,popSegDup_130,0.11034
Potri.014G142400,Potri.002G214200,1,0,0.95833,1,popSegDup_130,0.12566
NaN,NaN,1,0,0.62232,1,popSegDup_130,0.08593
Potri.014G142700,NaN,1,0,0.82046,1,popSegDup_130,0.06324
Potri.008G217300,Potri.010G023800,1,0,0.9789,1,popSegDup_131,0.09488
Potri.008G216800,Potri.010G023500,1,0,0.88666,1,popSegDup_131,0.05004
Potri.008G215700,Potri.010G022500,1,0,0.85294,1,popSegDup_131,0.09679
Potri.008G215300,Potri.010G022300,1,0,0.8766,1,popSegDup_131,0.08441
Potri.008G215100,Potri.010G022100,1,0,0.71492,1,popSegDup_131,0.08967
Potri.008G214900,Potri.010G022000,1,0,0.75784,1,popSegDup_131,0.10034
Potri.008G214500,Potri.010G021800,1,0,0.65094,1,popSegDup_131,*
Potri.004G066300,Potri.017G154700,1,0,0.81134,1,popSegDup_132,0.07828
Potri.004G067100,Potri.017G154000,1,0,0.76493,1,popSegDup_132,0.12128
Potri.004G067400,Potri.017G154200,1,0,0.91592,1,popSegDup_132,0.09679
Potri.004G067900,Potri.017G153200,1,0,0.65455,1,popSegDup_132,0.28667
Potri.004G068500,Potri.017G152800,1,0,0.8907,1,popSegDup_132,0.20808
Potri.004G068700,NaN,1,0,0.68468,1,popSegDup_132,0.13483
Potri.004G069300,NaN,1,0,0.76676,2,popSegDup_132,0.45285
Potri.008G222700,Potri.010G014600,1,0,0.63176,1,popSegDup_133,0.04204
Potri.008G226100,Potri.010G013700,1,0,0.60369,1,popSegDup_133,0.06031
Potri.008G226200,Potri.010G013500,1,0,0.83245,1,popSegDup_133,0.05324
Potri.008G226500,Potri.010G013400,1,0,0.88696,1,popSegDup_133,0.15269
Potri.008G220700,Potri.010G012000,1,0,0.71538,1,popSegDup_133,0.11819
Potri.008G220400,Potri.010G011900,1,0,0.74749,1,popSegDup_133,0.10468
Potri.008G219500,Potri.T030200.1,1,0,0.73232,1,popSegDup_133,0.18386
Potri.002G106600,Potri.T093400.2,1,0,0.66136,1,popSegDup_134,0.10679
Potri.002G109300,Potri.005G150400,1,0,0.69166,1,popSegDup_134,0.7692
NaN,NaN,1,0,0.72923,1,popSegDup_134,0.08718
Potri.002G110300,Potri.005G151500,1,0,0.63144,1,popSegDup_134,*
Potri.002G110800,Potri.005G152500,1,0,0.7664,1,popSegDup_134,0.07229
Potri.002G111400,Potri.005G153200,1,0,0.78349,1,popSegDup_134,0.14546
Potri.002G112600,Potri.005G150100,1,0,0.8506,1,popSegDup_134,0.18386
Potri.017G098500,Potri.004G117000,1,0,0.76579,1,popSegDup_135,0.09116
Potri.017G098600,Potri.004G117100,1,0,0.69043,1,popSegDup_135,0.22737
Potri.017G098800,Potri.004G117300,1,0,0.91803,1,popSegDup_135,*
Potri.017G098900,Potri.004G117500,1,0,0.84252,1,popSegDup_135,0.08353
Potri.017G099000,Potri.004G117700,1,0,0.88889,1,popSegDup_135,0.0472
Potri.017G099100,Potri.004G117800,1,0,0.9697,1,popSegDup_135,0.12699
Potri.017G099200,Potri.004G117900,1,0,0.92207,1,popSegDup_135,0.08407
Potri.014G000400,Potri.007G003500,1,0,0.73024,1,popSegDup_136,0.08615
Potri.014G000500,Potri.007G003400,1,0,0.81262,1,popSegDup_136,0.09349
Potri.014G001000,Potri.007G002800,1,0,0.88507,1,popSegDup_136,0.08063
Potri.014G001100,Potri.007G002700,1,0,0.71429,1,popSegDup_136,0.09116
Potri.014G001200,Potri.007G002600,1,0,0.79732,1,popSegDup_136,0.11697
Potri.004G170900,Potri.007G001900,1,0,0.75299,1,popSegDup_136,0.11088
Potri.014G010200,Potri.007G000200,1,0,0.97156,1,popSegDup_136,0.09013
Potri.001G212400,Potri.009G003200,1,0,0.66667,1,popSegDup_137,0.04766
Potri.001G212600,NaN,1,0,0.75962,1,popSegDup_137,0.16824
NaN,Potri.009G002900,1,0,0.78205,1,popSegDup_137,0.08847
Potri.001G212700,Potri.009G002400,1,0,0.87701,1,popSegDup_137,0.09037
Potri.001G212900,Potri.009G002200,1,0,0.63782,1,popSegDup_137,0.14534
Potri.001G213600,Potri.009G001700,1,0,0.79167,1,popSegDup_137,0.08353
Potri.001G213700,Potri.009G001500,1,0,0.79189,1,popSegDup_137,0.11413
NaN,Potri.008G016100,1,0,0.82826,2,popSegDup_138,0.05561
NaN,Potri.008G015900,1,0,0.71362,2,popSegDup_138,0
Potri.008G015000,Potri.008G015600,1,0,0.63423,2,popSegDup_138,0
Potri.008G001200,Potri.008G014900,1,1,0.70489,2,popSegDup_138,0
Potri.008G001200,Potri.008G015500,1,1,0.69136,2,popSegDup_138,0.01667
Potri.008G001400,Potri.008G015200,1,0,0.64218,2,popSegDup_138,0.02326
Potri.008G001500,Potri.008G015800,1,1,0.7027,2,popSegDup_138,0
Potri.008G001500,Potri.008G015100,1,1,0.98817,2,popSegDup_138,0
Potri.008G001700,Potri.008G014900,1,1,0.90051,2,popSegDup_138,0.01124
Potri.008G001700,Potri.008G015500,1,1,0.89005,2,popSegDup_138,0.05133
Potri.011G092800,Potri.001G365600,1,0,0.81499,1,popSegDup_139,0.03391
Potri.011G093000,Potri.001G364500,1,0,0.85112,1,popSegDup_139,0.15184
Potri.011G093500,Potri.001G367900,1,0,0.81796,1,popSegDup_139,0.11526
Potri.011G093700,Potri.001G368300,1,0,0.8022,1,popSegDup_139,0.10941
Potri.011G094800,Potri.001G371200,1,0,0.777,1,popSegDup_139,0.06461
Potri.011G094900,Potri.001G371700,1,0,0.95207,1,popSegDup_139,0.09116
Potri.018G062200,Potri.006G226900,1,0,0.6177,1,popSegDup_140,*
Potri.018G062100,Potri.006G226700,1,0,0.88241,1,popSegDup_140,0.10896
Potri.018G062000,Potri.006G226600,1,0,0.74436,1,popSegDup_140,0.09502
Potri.018G061900,Potri.006G226400,1,0,0.73927,1,popSegDup_140,0.10118
Potri.018G061300,Potri.006G225700,1,0,0.97912,1,popSegDup_140,0.07982
NaN,NaN,1,0,0.61399,1,popSegDup_140,0.62638
Potri.006G059600,Potri.018G115100,1,0,0.78777,1,popSegDup_141,0.13665
Potri.006G060300,Potri.018G115800,1,0,0.85202,1,popSegDup_141,0.06431
Potri.006G060400,Potri.018G120000,1,0,0.74101,1,popSegDup_141,0.16824
Potri.006G060500,Potri.018G120100,1,0,0.88235,1,popSegDup_141,0.04169
